facility_id,true_positive,latitude,longitude,new_cafo
north-carolina_wilkes_18954_287_6_1_0_17_-4_13993_00,1,36.291468747,-81.0092339583,1
north-carolina_sampson_20888_287_6_1_0_17_864_13544_00,0,35.0979767159,-78.2771822369,0
north-carolina_gaston_6097_287_6_1_0_17_-55_13650_00,1,35.401505616,-81.1714205266,0
north-carolina_sampson_21436_287_6_1_0_17_866_13580_00,1,35.1914988024,-78.2706358488,0
north-carolina_sampson_21351_287_6_1_0_17_866_13495_00,1,34.9725406117,-78.2744278204,0
north-carolina_sampson_21381_287_6_1_0_17_866_13525_00,1,35.0493635964,-78.2721427204,0
north-carolina_sampson_21399_287_6_1_0_17_866_13543_00,0,35.0957302953,-78.2716619522,0
north-carolina_sampson_22284_287_6_1_0_17_870_13410_00,0,34.7514144741,-78.2706207174,0
north-carolina_sampson_22335_287_6_1_0_17_870_13461_00,1,34.8842020413,-78.2660421153,0
north-carolina_granville_14151_287_6_1_0_17_763_14077_00,0,36.4823416768,-78.5532109023,0
north-carolina_sampson_22398_287_6_1_0_17_870_13524_00,1,35.0454840485,-78.2611324484,0
north-carolina_sampson_22581_287_6_1_0_17_871_13453_00,1,34.8632380177,-78.2653726038,0
north-carolina_sampson_22872_287_6_1_0_17_872_13491_00,1,34.9603840985,-78.2562643036,0
north-carolina_wilkes_19917_287_6_1_0_17_4_13947_00,1,36.1699693459,-80.9862472224,0
north-carolina_granville_7883_287_6_1_0_17_731_13952_00,0,36.1599343763,-78.6662183593,0
north-carolina_sampson_22901_287_6_1_0_17_872_13520_10,0,35.0345503605,-78.2539996641,0
north-carolina_sampson_22906_287_6_1_0_17_872_13525_00,1,35.0484486539,-78.2554026455,0
north-carolina_sampson_23158_287_6_1_0_17_873_13525_00,1,35.0489335216,-78.2512260474,0
north-carolina_sampson_2330_287_6_1_0_17_767_13560_00,1,35.1454549398,-78.5826561117,0
north-carolina_sampson_23615_287_6_1_0_17_875_13473_00,1,34.9144564705,-78.2508205437,0
north-carolina_sampson_23666_287_6_1_0_17_875_13524_00,1,35.0451583213,-78.2437334876,0
north-carolina_guilford_19104_287_6_1_0_17_445_13880_00,1,35.9886445633,-79.5825512489,0
north-carolina_sampson_23710_287_6_1_0_17_875_13568_00,1,35.1582928384,-78.2425791832,0
north-carolina_wilkes_21026_287_6_1_0_17_12_14010_00,0,36.3332358352,-80.9607600485,0
north-carolina_wilkes_21976_287_6_1_0_17_20_13921_00,1,36.105253699,-80.9362049461,0
north-carolina_wilkes_22048_287_6_1_0_17_20_13993_00,1,36.2894600687,-80.9339236372,1
north-carolina_sampson_23884_287_6_1_0_17_876_13485_00,1,34.9454817815,-78.2455805981,0
north-carolina_sampson_25216_287_6_1_0_17_881_13530_00,1,35.0604809016,-78.2253126853,1
north-carolina_sampson_25421_287_6_1_0_17_882_13483_00,1,34.9378016688,-78.2276856953,0
north-carolina_sampson_25607_287_6_1_0_17_883_13420_00,1,34.7752701544,-78.2304274377,0
north-carolina_sampson_25718_287_6_1_0_17_883_13531_00,1,35.0617654902,-78.2202093986,0
north-carolina_wilkes_22492_287_6_1_0_17_24_13950_00,1,36.1792799444,-80.9214216473,0
north-carolina_wilkes_23055_287_6_1_0_17_29_13911_00,1,36.078419315,-80.9058606618,0
north-carolina_wilkes_22679_287_6_1_0_17_25_14016_00,0,36.3500743312,-80.9176428171,0
north-carolina_sampson_25811_287_6_1_0_17_884_13376_00,1,34.660857273,-78.2297808014,0
north-carolina_sampson_25866_287_6_1_0_17_884_13431_00,1,34.8041658927,-78.2255774451,0
north-carolina_sampson_2590_287_6_1_0_17_769_13540_00,1,35.0935299761,-78.5774278073,0
north-carolina_sampson_26593_287_6_1_0_17_887_13425_00,1,34.7896826615,-78.2163023705,0
north-carolina_sampson_26694_287_6_1_0_17_887_13526_00,1,35.0487642364,-78.2059581367,0
north-carolina_sampson_26710_287_6_1_0_17_887_13542_00,1,35.0921128532,-78.2061864749,0
north-carolina_sampson_2690_287_6_1_0_17_770_13498_00,1,34.9841616708,-78.5790024106,0
north-carolina_wilkes_3019_287_6_1_0_17_-116_13929_00,1,36.1226834602,-81.3679216382,1
north-carolina_wilkes_2533_287_6_1_0_17_-121_13922_00,1,36.1061698767,-81.3843734667,0
north-carolina_sampson_26938_287_6_1_0_17_888_13530_00,1,35.0594736168,-78.2038791439,0
north-carolina_sampson_27027_287_6_1_0_17_889_13380_00,1,34.671902239,-78.2135944039,1
north-carolina_sampson_27101_287_6_1_0_17_889_13454_00,1,34.8628509639,-78.2075062642,1
north-carolina_sampson_27563_287_6_1_0_17_891_13446_00,1,34.8436234074,-78.2028179811,1
north-carolina_sampson_27774_287_6_1_0_17_892_13424_00,1,34.7844267352,-78.2013496654,0
north-carolina_sampson_27785_287_6_1_0_17_892_13435_00,1,34.8137061298,-78.1985358207,0
north-carolina_sampson_27890_287_6_1_0_17_892_13540_00,1,35.0843339385,-78.1903907194,0
north-carolina_sampson_28003_287_6_1_0_17_893_13422_00,1,34.7805022833,-78.1982043039,1
north-carolina_sampson_28160_287_6_1_0_17_893_13579_00,1,35.1861934406,-78.1832935617,0
north-carolina_sampson_28366_287_6_1_0_17_894_13559_00,1,35.1341525496,-78.1810232631,0
north-carolina_sampson_27212_287_6_1_0_17_889_13565_00,0,35.1487893479,-78.1988153407,0
north-carolina_sampson_27212_287_6_1_0_17_889_13565_10,0,35.1519662366,-78.197944973,0
north-carolina_wilson_1175_287_6_1_0_17_916_13752_00,0,35.6302444281,-78.0961391823,0
north-carolina_sampson_28391_287_6_1_0_17_894_13584_00,1,35.1991365946,-78.179692183,0
north-carolina_harnett_3848_287_6_1_0_17_626_13654_00,1,35.3962467985,-79.0209220584,0
north-carolina_harnett_3861_287_6_1_0_17_626_13667_00,0,35.4315078087,-79.0195473927,0
north-carolina_sampson_28409_287_6_1_0_17_895_13375_00,1,34.6598336754,-78.1963897312,0
north-carolina_sampson_28652_287_6_1_0_17_896_13400_00,0,34.7233436901,-78.1900489161,0
north-carolina_harnett_4615_287_6_1_0_17_633_13672_00,1,35.4433232035,-78.9977130284,0
north-carolina_sampson_28750_287_6_1_0_17_896_13510_00,0,35.0077562011,-78.1796918486,0
north-carolina_sampson_2897_287_6_1_0_17_771_13563_00,1,35.1533269493,-78.5695013263,0
north-carolina_sampson_29111_287_6_1_0_17_898_13465_00,0,34.8912675515,-78.1797007259,0
north-carolina_sampson_29173_287_6_1_0_17_898_13527_00,1,35.0524995408,-78.1733410292,0
north-carolina_wilson_2369_287_6_1_0_17_932_13780_11,0,35.7028576071,-78.0420646051,0
north-carolina_wilson_3210_287_6_1_0_17_943_13747_00,0,35.6169395485,-78.0101805031,0
north-carolina_wilson_3305_287_6_1_0_17_944_13758_00,0,35.6445577636,-78.0051791719,0
north-carolina_sampson_29231_287_6_1_0_17_898_13585_00,0,35.2004739232,-78.1679435431,0
north-carolina_sampson_29538_287_6_1_0_17_900_13521_00,1,35.0354587719,-78.1682895657,1
north-carolina_sampson_29628_287_6_1_0_17_901_13459_00,1,34.8755970921,-78.1685889059,0
north-carolina_sampson_29890_287_6_1_0_17_903_13474_00,1,34.9141539459,-78.1609228065,0
north-carolina_sampson_29904_287_6_1_0_17_903_13488_00,1,34.9510509505,-78.1611638372,0
north-carolina_sampson_29957_287_6_1_0_17_904_13393_00,1,34.7058314791,-78.166878165,0
north-carolina_harnett_6160_287_6_1_0_17_646_13676_00,1,35.4518275131,-78.9566013661,0
north-carolina_yadkin_1839_287_6_1_0_17_62_13935_00,1,36.1395370881,-80.8021973966,0
north-carolina_yadkin_1932_287_6_1_0_17_63_13951_00,1,36.1805730269,-80.7971027601,0
north-carolina_yadkin_1951_287_6_1_0_17_63_13970_00,1,36.2308742329,-80.796879813,1
north-carolina_yadkin_2336_287_6_1_0_17_68_13969_00,1,36.228013068,-80.781642929,1
north-carolina_sampson_29964_287_6_1_0_17_904_13400_00,1,34.7214193762,-78.1638046255,0
north-carolina_harnett_6916_287_6_1_0_17_652_13654_00,1,35.3962755677,-78.9371680993,0
north-carolina_harnett_7047_287_6_1_0_17_653_13651_00,1,35.3886869678,-78.9358776721,0
north-carolina_sampson_30076_287_6_1_0_17_905_13478_00,1,34.9238789847,-78.1539124604,1
north-carolina_sampson_3011_287_6_1_0_17_772_13530_00,1,35.0681560681,-78.5689417901,0
north-carolina_sampson_3145_287_6_1_0_17_773_13516_00,0,35.0329257413,-78.5676922628,0
north-carolina_harnett_8175_287_6_1_0_17_661_13671_00,1,35.4386023789,-78.9097544876,0
north-carolina_sampson_3357_287_6_1_0_17_774_13579_00,1,35.1939135878,-78.5579787109,0
north-carolina_sampson_3372_287_6_1_0_17_774_13594_00,0,35.2346028722,-78.5580694282,0
north-carolina_sampson_3777_287_6_1_0_17_777_13539_00,1,35.0907894167,-78.5530880228,0
north-carolina_yadkin_3333_287_6_1_0_17_80_13943_00,1,36.1599358258,-80.7417405148,0
north-carolina_yadkin_3601_287_6_1_0_17_83_13945_00,1,36.1654349224,-80.7322863494,1
north-carolina_yadkin_2779_287_6_1_0_17_73_13984_00,1,36.2673394408,-80.7657999775,0
north-carolina_sampson_4220_287_6_1_0_17_780_13515_00,1,35.0279585166,-78.5447958188,0
north-carolina_harnett_8222_287_6_1_0_17_661_13718_00,1,35.5616674065,-78.9060276809,0
north-carolina_sampson_4564_287_6_1_0_17_782_13542_00,1,35.0969095686,-78.5351069646,0
north-carolina_sampson_4582_287_6_1_0_17_782_13560_00,0,35.1448950287,-78.5349501253,0
north-carolina_sampson_5048_287_6_1_0_17_785_13550_00,1,35.1180590059,-78.5279488137,0
north-carolina_sampson_5365_287_6_1_0_17_787_13552_00,1,35.1233830299,-78.5183245949,0
north-carolina_sampson_5525_287_6_1_0_17_788_13554_00,1,35.1287329745,-78.5183391871,0
north-carolina_henderson_3783_287_6_1_0_17_-490_13646_00,0,35.381714469,-82.5469643407,0
north-carolina_yadkin_4720_287_6_1_0_17_96_13962_00,1,36.2101085005,-80.6904957222,0
north-carolina_yadkin_5226_287_6_1_0_17_102_13964_00,1,36.2136432909,-80.6723803354,0
north-carolina_sampson_5545_287_6_1_0_17_788_13574_00,0,35.1808914397,-78.5147464592,0
north-carolina_sampson_5684_287_6_1_0_17_789_13556_10,0,35.1339535892,-78.5139339363,0
north-carolina_sampson_5809_287_6_1_0_17_790_13525_00,1,35.0527352461,-78.5127762953,0
north-carolina_sampson_5947_287_6_1_0_17_791_13504_00,0,34.9991725628,-78.5106149086,0
north-carolina_sampson_6013_287_6_1_0_17_791_13570_00,1,35.1702362227,-78.5054811158,0
north-carolina_sampson_6072_287_6_1_0_17_792_13470_00,1,34.9114844146,-78.5097130147,0
north-carolina_hoke_1639_287_6_1_0_17_526_13472_00,1,34.9310660157,-79.3446358919,0
north-carolina_sampson_6911_287_6_1_0_17_797_13518_00,1,35.035215243,-78.490892937,0
north-carolina_sampson_6998_287_6_1_0_17_797_13605_10,0,35.2593288912,-78.4840776395,0
north-carolina_yadkin_6914_287_6_1_0_17_122_13946_10,0,36.1675598885,-80.6078452587,0
north-carolina_yadkin_7055_287_6_1_0_17_124_13909_00,1,36.0727445902,-80.6023055389,1
north-carolina_yadkin_749_287_6_1_0_17_48_13914_00,1,36.0848668386,-80.8436918612,0
north-carolina_hoke_2414_287_6_1_0_17_532_13497_00,0,34.9945232089,-79.3250132897,0
north-carolina_sampson_7207_287_6_1_0_17_799_13487_00,0,34.9542468206,-78.4875767184,0
north-carolina_sampson_7344_287_6_1_0_17_800_13458_00,1,34.8806126553,-78.4861732679,0
north-carolina_sampson_7388_287_6_1_0_17_800_13502_00,1,34.9942292586,-78.4842130798,0
north-carolina_hoke_5676_287_6_1_0_17_556_13461_00,1,34.9017415612,-79.2508597722,0
north-carolina_sampson_7521_287_6_1_0_17_801_13469_00,1,34.909160302,-78.4832764769,0
north-carolina_sampson_7565_287_6_1_0_17_801_13513_00,1,35.0225334994,-78.4778271132,0
north-carolina_sampson_7674_287_6_1_0_17_802_13456_00,0,34.8732868768,-78.4810770711,0
north-carolina_hoke_6398_287_6_1_0_17_561_13451_00,1,34.8754735283,-79.2361972529,0
north-carolina_sampson_8404_287_6_1_0_17_806_13516_00,1,35.0306717839,-78.4635703026,0
north-carolina_sampson_8448_287_6_1_0_17_806_13560_00,1,35.1426739379,-78.4606365185,0
north-carolina_sampson_8688_287_6_1_0_17_808_13459_00,1,34.8817969029,-78.4611026785,0
north-carolina_sampson_8957_287_6_1_0_17_809_13554_00,1,35.127611189,-78.4495183078,0
north-carolina_yadkin_7787_287_6_1_0_17_132_13938_00,1,36.1469330769,-80.5767211536,0
north-carolina_sampson_9054_287_6_1_0_17_810_13477_00,1,34.9273964849,-78.4521448559,0
north-carolina_sampson_9155_287_6_1_0_17_810_13578_00,1,35.1906717047,-78.4458299827,0
north-carolina_iredell_1016_287_6_1_0_17_-9_13839_00,1,35.8916137589,-81.0264369005,0
north-carolina_sampson_9334_287_6_1_0_17_811_13584_00,0,35.2050668252,-78.4421288736,0
north-carolina_sampson_9509_287_6_1_0_17_812_13583_00,0,35.2022768758,-78.438916612,0
north-carolina_sampson_9611_287_6_1_0_17_813_13508_00,1,35.0073553056,-78.4407326782,0
north-carolina_sampson_9630_287_6_1_0_17_813_13527_00,0,35.0583983715,-78.4392297581,0
north-carolina_scotland_1391_287_6_1_0_17_456_13411_00,1,34.7758602915,-79.5673053362,0
north-carolina_beaufort_1142_287_6_1_0_18_-677_13696_00,0,35.5030950583,-77.1405226305,0
north-carolina_scotland_161_287_6_1_0_17_433_13425_00,1,34.8111005992,-79.6396336547,0
north-carolina_scotland_1841_287_6_1_0_17_460_13406_00,1,34.7629633151,-79.5573152905,0
north-carolina_scotland_1733_287_6_1_0_17_459_13414_00,1,34.7842494488,-79.5595204719,0
north-carolina_iredell_15738_287_6_1_0_17_69_13832_00,1,35.8730454803,-80.7812406396,0
north-carolina_iredell_16360_287_6_1_0_17_72_13815_00,1,35.8300153706,-80.7700730148,0
north-carolina_scotland_205_287_6_1_0_17_435_13426_00,1,34.8132603266,-79.633717092,0
north-carolina_iredell_16750_287_6_1_0_17_74_13801_00,1,35.79366541,-80.7630379408,0
north-carolina_scotland_2135_287_6_1_0_17_462_13464_00,0,34.913452885,-79.5473977842,0
north-carolina_iredell_17342_287_6_1_0_17_77_13853_00,1,35.9279334937,-80.753783346,0
north-carolina_scotland_2360_287_6_1_0_17_464_13447_00,1,34.8688674555,-79.5430238127,0
north-carolina_beaufort_422_287_6_1_0_18_-684_13676_00,0,35.4505863626,-77.1614570993,0
north-carolina_scotland_227_287_6_1_0_17_436_13425_00,1,34.8110892977,-79.6297601056,0
north-carolina_iredell_17494_287_6_1_0_17_78_13842_00,1,35.8990871681,-80.7502530388,0
north-carolina_scotland_2743_287_6_1_0_17_467_13455_00,1,34.8894419702,-79.5331136564,0
north-carolina_scotland_2617_287_6_1_0_17_466_13456_00,1,34.8924532305,-79.5335308344,1
north-carolina_scotland_3234_287_6_1_0_17_471_13424_00,0,34.8079197197,-79.5209567788,0
north-carolina_iredell_18080_287_6_1_0_17_82_13862_00,1,35.9504589566,-80.7392524466,0
north-carolina_scotland_3408_287_6_1_0_17_472_13463_00,1,34.9106235488,-79.5154388145,0
north-carolina_scotland_3805_287_6_1_0_17_475_13445_00,1,34.8615615027,-79.5065362901,0
north-carolina_scotland_4239_287_6_1_0_17_478_13452_00,1,34.8798682992,-79.4966451297,0
north-carolina_scotland_592_287_6_1_0_17_445_13429_00,1,34.8242625218,-79.6017732834,0
north-carolina_iredell_2471_287_6_1_0_17_4_13782_00,1,35.7442357398,-80.9871960443,0
north-carolina_iredell_2560_287_6_1_0_17_4_13871_00,1,35.9736267672,-80.9859191488,0
north-carolina_scotland_6232_287_6_1_0_17_491_13462_00,1,34.9076050367,-79.4566578696,0
north-carolina_scotland_6389_287_6_1_0_17_492_13462_00,1,34.907329337,-79.4529788485,0
north-carolina_iredell_3091_287_6_1_0_17_8_13811_00,1,35.8191465861,-80.9733589201,0
north-carolina_scotland_67_287_6_1_0_17_427_13425_00,1,34.8126739286,-79.6595901234,1
north-carolina_iredell_3181_287_6_1_0_17_8_13901_00,1,36.0524184088,-80.9735152934,0
north-carolina_scotland_7114_287_6_1_0_17_497_13442_00,0,34.8541518765,-79.4380248693,0
north-carolina_scotland_7183_287_6_1_0_17_498_13369_00,1,34.6659518606,-79.4396558381,0
north-carolina_iredell_4102_287_6_1_0_17_14_13814_10,1,35.8266065951,-80.9528612134,0
north-carolina_scotland_7283_287_6_1_0_17_498_13469_00,1,34.9252058104,-79.434738293,1
north-carolina_bertie_16442_287_6_1_0_18_-585_13905_00,1,36.0490118275,-76.863644436,0
north-carolina_scotland_760_287_6_1_0_17_448_13429_00,0,34.822643051,-79.5926771775,0
north-carolina_scotland_8402_287_6_1_0_17_507_13407_00,1,34.7632542643,-79.4098241491,0
north-carolina_scotland_829_287_6_1_0_17_449_13438_00,1,34.845204754,-79.5896626584,0
north-carolina_iredell_78_287_6_1_0_17_-28_13799_00,1,35.787146158,-81.0888212071,0
north-carolina_stanly_10772_287_6_1_0_17_272_13598_00,1,35.2657807856,-80.1411494393,0
north-carolina_iredell_7194_287_6_1_0_17_29_13760_00,1,35.6878425264,-80.9051231457,0
north-carolina_stanly_11279_287_6_1_0_17_276_13636_00,1,35.3647129271,-80.1254740698,0
north-carolina_iredell_7279_287_6_1_0_17_29_13845_00,1,35.9089085371,-80.9051951211,0
north-carolina_iredell_8117_287_6_1_0_17_33_13839_00,1,35.8914737736,-80.8946787944,0
north-carolina_bertie_19285_287_6_1_0_18_-566_13962_00,1,36.1956841558,-76.8048442218,1
north-carolina_bertie_20442_287_6_1_0_18_-558_13943_00,1,36.1467707706,-76.7784371827,0
north-carolina_bertie_20587_287_6_1_0_18_-557_13940_00,1,36.1385954425,-76.7748899363,0
north-carolina_stanly_11515_287_6_1_0_17_278_13653_00,0,35.4069484461,-80.1195010181,0
north-carolina_iredell_8533_287_6_1_0_17_35_13833_00,1,35.8763474985,-80.8873663371,0
north-carolina_iredell_8742_287_6_1_0_17_36_13831_00,1,35.8718689115,-80.8841555174,0
north-carolina_stanly_11680_287_6_1_0_17_280_13605_00,1,35.2839676049,-80.1131798608,1
north-carolina_iredell_9210_287_6_1_0_17_38_13877_00,1,35.9897369359,-80.8781834258,0
north-carolina_iredell_9727_287_6_1_0_17_41_13758_00,1,35.6814927076,-80.8676283946,0
north-carolina_iredell_9873_287_6_1_0_17_42_13692_10,0,35.5113249715,-80.8659145967,0
north-carolina_stanly_230_287_6_1_0_17_169_13580_00,1,35.2194004297,-80.4657531836,0
north-carolina_stanly_3065_287_6_1_0_17_210_13573_00,1,35.2021928525,-80.3355218225,1
north-carolina_johnston_13737_287_6_1_0_17_839_13619_00,0,35.2928614671,-78.3490326181,0
north-carolina_stanly_3140_287_6_1_0_17_210_13648_00,1,35.3947023742,-80.3353242129,0
north-carolina_bertie_21212_287_6_1_0_18_-553_13977_00,1,36.2362472325,-76.7651287822,0
north-carolina_stanly_3273_287_6_1_0_17_212_13567_00,1,35.1864580699,-80.3302199897,0
north-carolina_stanly_3356_287_6_1_0_17_212_13650_10,1,35.4007515729,-80.3290778271,0
north-carolina_stanly_3367_287_6_1_0_17_212_13661_00,1,35.4282078189,-80.329029786,0
north-carolina_stanly_3617_287_6_1_0_17_215_13576_00,1,35.2091935787,-80.3201212445,0
north-carolina_stanly_3683_287_6_1_0_17_215_13642_00,0,35.3800725736,-80.3195376584,0
north-carolina_stanly_3906_287_6_1_0_17_217_13637_00,1,35.3672619229,-80.3119074285,0
north-carolina_stanly_397_287_6_1_0_17_174_13567_00,1,35.1862166645,-80.450453507,0
north-carolina_stanly_4238_287_6_1_0_17_220_13614_00,1,35.3064620585,-80.3023924372,0
north-carolina_stanly_4369_287_6_1_0_17_221_13626_00,1,35.3379905025,-80.2997071173,0
north-carolina_stanly_4614_287_6_1_0_17_223_13630_00,1,35.3501485565,-80.2947287618,0
north-carolina_stanly_5047_287_6_1_0_17_227_13576_00,1,35.2084567143,-80.283337931,0
north-carolina_johnston_22082_287_6_1_0_17_884_13703_00,0,35.5073057477,-78.2028714172,0
north-carolina_stanly_5730_287_6_1_0_17_232_13664_00,1,35.4371818604,-80.2651663706,0
north-carolina_stanly_6148_287_6_1_0_17_236_13621_00,1,35.3248967044,-80.2532446859,0
north-carolina_stanly_6187_287_6_1_0_17_236_13660_00,1,35.4263726497,-80.2510512807,0
north-carolina_craven_18100_287_6_1_0_18_-632_13501_00,0,35.0008456957,-76.9867114227,0
north-carolina_chowan_5393_287_6_1_0_18_-494_13988_00,1,36.2664872746,-76.5780908937,0
north-carolina_craven_18821_287_6_1_0_18_-628_13440_00,0,34.8432404226,-76.9704181827,0
north-carolina_craven_22015_287_6_1_0_18_-600_13463_11,0,34.9041109145,-76.884512227,0
north-carolina_stanly_6200_287_6_1_0_17_236_13673_00,1,35.4598666576,-80.2514135564,0
north-carolina_stanly_7277_287_6_1_0_17_245_13606_00,1,35.2870042023,-80.2248586853,0
north-carolina_stanly_7615_287_6_1_0_17_247_13672_00,1,35.4568258454,-80.2162673222,0
north-carolina_stanly_8056_287_6_1_0_17_251_13573_10,1,35.2008925551,-80.2088134281,0
north-carolina_stanly_8188_287_6_1_0_17_252_13573_00,1,35.200939377,-80.2050732172,0
north-carolina_stanly_8982_287_6_1_0_17_258_13563_00,1,35.1740206088,-80.185531189,0
north-carolina_stanly_9536_287_6_1_0_17_262_13580_00,0,35.2192260421,-80.172436795,0
north-carolina_stokes_11969_287_6_1_0_17_279_14051_00,1,36.4357608614,-80.1053984054,1
north-carolina_johnston_5846_287_6_1_0_17_796_13647_00,1,35.3684547489,-78.4838724215,0
north-carolina_stokes_12079_287_6_1_0_17_280_14050_00,0,36.4342963414,-80.1022833587,0
north-carolina_stokes_39_287_6_1_0_17_172_13994_00,1,36.2928689835,-80.44966144,1
north-carolina_stokes_14149_287_6_1_0_17_299_14011_00,0,36.3332540347,-80.04283151,0
north-carolina_stokes_14266_287_6_1_0_17_300_14017_00,0,36.349162705,-80.0374036995,0
north-carolina_craven_911_287_6_1_0_18_-759_13632_00,0,35.3328427236,-77.3941058683,0
north-carolina_stokes_4838_287_6_1_0_17_215_14024_00,1,36.3684451872,-80.3113782799,1
north-carolina_stokes_6113_287_6_1_0_17_226_14078_00,1,36.508190295,-80.2748101249,0
north-carolina_stokes_7893_287_6_1_0_17_242_14082_00,0,36.5182407865,-80.222934766,0
north-carolina_stokes_9024_287_6_1_0_17_253_13992_10,0,36.2842080283,-80.1903117562,0
north-carolina_stokes_9246_287_6_1_0_17_255_13992_10,0,36.2857652075,-80.1842141076,0
north-carolina_stokes_9356_287_6_1_0_17_256_13991_20,0,36.2823023633,-80.1781423229,0
north-carolina_surry_10386_287_6_1_0_17_112_14026_00,1,36.3744874359,-80.6398965639,0
north-carolina_surry_10610_287_6_1_0_17_114_14026_00,1,36.376571008,-80.6350072143,0
north-carolina_moore_20681_287_6_1_0_17_544_13644_00,1,35.3761136759,-79.2788180154,0
north-carolina_surry_10695_287_6_1_0_17_115_13999_00,1,36.3058976398,-80.6303698138,0
north-carolina_surry_10783_287_6_1_0_17_115_14087_00,0,36.5338434981,-80.629191667,0
north-carolina_lee_192_287_6_1_0_17_527_13699_00,1,35.5167883172,-79.3311875351,0
north-carolina_surry_11138_287_6_1_0_17_119_14011_00,1,36.3374343413,-80.6194739801,0
north-carolina_surry_11056_287_6_1_0_17_118_14037_00,1,36.4032635888,-80.622031531,0
north-carolina_lee_3875_287_6_1_0_17_575_13651_00,1,35.391667276,-79.1820787002,0
north-carolina_surry_11368_287_6_1_0_17_121_14022_00,1,36.3644014115,-80.6125544896,0
north-carolina_surry_11378_287_6_1_0_17_121_14032_00,1,36.3895646726,-80.610198718,0
north-carolina_surry_11450_287_6_1_0_17_122_13994_00,1,36.2911371565,-80.6082161738,0
north-carolina_surry_11454_287_6_1_0_17_122_13998_10,1,36.3031668089,-80.608892141,0
north-carolina_surry_11477_287_6_1_0_17_122_14021_00,1,36.3631054825,-80.6083671261,0
north-carolina_surry_11585_287_6_1_0_17_123_14018_00,1,36.3553995891,-80.60544206,0
north-carolina_surry_11693_287_6_1_0_17_124_14015_00,0,36.3453954797,-80.6015747732,0
north-carolina_surry_11794_287_6_1_0_17_125_14004_00,1,36.3176737877,-80.5997171277,0
north-carolina_surry_11804_287_6_1_0_17_125_14014_00,1,36.3432059444,-80.599587595,0
north-carolina_surry_11916_287_6_1_0_17_126_14014_00,1,36.3451355063,-80.5949641239,0
north-carolina_surry_12016_287_6_1_0_17_127_14001_00,1,36.308960401,-80.5914722072,0
north-carolina_surry_12072_287_6_1_0_17_127_14057_00,0,36.4553941339,-80.591428425,0
north-carolina_lee_630_287_6_1_0_17_536_13700_00,1,35.5206518578,-79.3004932049,0
north-carolina_surry_12257_287_6_1_0_17_129_14018_00,1,36.3551701974,-80.5864605651,0
north-carolina_surry_12356_287_6_1_0_17_130_14007_00,1,36.3243207047,-80.5836429682,0
north-carolina_surry_12383_287_6_1_0_17_130_14034_00,1,36.3963547999,-80.5838834642,0
north-carolina_surry_12448_287_6_1_0_17_131_13990_00,1,36.2820526258,-80.5797372834,0
north-carolina_surry_12707_287_6_1_0_17_133_14032_00,1,36.3897090454,-80.5732360189,0
north-carolina_lee_8081_287_6_1_0_17_623_13697_00,1,35.5068932815,-79.0274126236,0
north-carolina_surry_13864_287_6_1_0_17_144_14010_00,1,36.3334045125,-80.5382921729,0
north-carolina_surry_1470_287_6_1_0_17_36_14029_00,1,36.3825876559,-80.8838368461,0
north-carolina_duplin_13805_287_6_1_0_18_-932_13464_00,1,34.886389411,-77.9249331911,0
north-carolina_surry_15286_287_6_1_0_17_156_14047_11,0,36.4296415841,-80.4998029031,0
north-carolina_surry_1556_287_6_1_0_17_37_14026_00,1,36.3765136669,-80.8792566743,0
north-carolina_lincoln_2558_287_6_1_0_17_-113_13690_00,1,35.5053838632,-81.3562833428,0
north-carolina_surry_1861_287_6_1_0_17_40_14012_00,1,36.3394888863,-80.8697388218,0
north-carolina_surry_1864_287_6_1_0_17_40_14015_00,1,36.3469303366,-80.8694305138,0
north-carolina_surry_2332_287_6_1_0_17_44_13984_00,0,36.2664496715,-80.8573558188,0
north-carolina_surry_2989_287_6_1_0_17_49_14022_00,1,36.3641233973,-80.8431113245,0
north-carolina_surry_3250_287_6_1_0_17_51_14038_00,1,36.4064127257,-80.8350146264,0
north-carolina_surry_4773_287_6_1_0_17_64_13989_00,1,36.2804629216,-80.7949269908,0
north-carolina_lincoln_5594_287_6_1_0_17_-60_13666_00,1,35.4453347419,-81.1886644775,0
north-carolina_lincoln_5612_287_6_1_0_17_-60_13684_00,1,35.4911157865,-81.1887032774,0
north-carolina_surry_4790_287_6_1_0_17_64_14006_00,1,36.3235637808,-80.7942540593,0
north-carolina_lincoln_627_287_6_1_0_17_-146_13664_00,1,35.4365775275,-81.4588093405,0
north-carolina_lincoln_6498_287_6_1_0_17_-45_13706_00,1,35.5467975672,-81.1399591133,0
north-carolina_surry_4795_287_6_1_0_17_64_14011_00,0,36.3364555001,-80.7945147753,0
north-carolina_lincoln_7062_287_6_1_0_17_-35_13694_00,1,35.5166973222,-81.1099366812,0
north-carolina_surry_5297_287_6_1_0_17_68_14029_00,1,36.3824918752,-80.7813882842,0
north-carolina_surry_5534_287_6_1_0_17_70_14036_00,1,36.4029955183,-80.7727736978,0
north-carolina_mcdowell_13115_287_6_1_0_17_-284_13750_00,1,35.6588759048,-81.9002361926,0
north-carolina_surry_5623_287_6_1_0_17_71_14013_00,1,36.3432048547,-80.7709038309,0
north-carolina_surry_5642_287_6_1_0_17_71_14032_00,1,36.3918928735,-80.7715711637,0
